startup_id,month,revenue_inr_lakhs,burn_inr_lakhs,cash_balance_inr_lakhs,runway_months,active_users,monthly_churn_rate,mom_growth_rate
S033,2024-12,20.1,41.86,462.82,21.3,57,0.0512,0.0044
S033,2025-01,20.23,42.0,441.05,20.3,53,0.0686,0.0062
S033,2025-02,20.46,41.95,419.56,19.5,51,0.0548,0.0114
S033,2025-03,23.61,41.88,401.28,22.0,56,0.0461,0.1538
S033,2025-04,23.81,40.53,384.56,23.0,50,0.0775,0.0085
S033,2025-05,25.92,39.7,370.78,26.9,51,0.0486,0.0889
S033,2025-06,29.72,39.6,360.9,36.5,56,0.0747,0.1464
S033,2025-07,31.78,38.53,354.15,52.5,56,0.0545,0.0694
S033,2025-08,32.72,38.34,348.53,62.0,55,0.0562,0.0294
S033,2025-09,35.76,38.13,346.17,99.0,56,0.067,0.0931
S033,2025-10,40.72,37.58,346.17,99.0,58,0.0828,0.1385
S033,2025-11,37.0,37.22,346.17,99.0,57,0.0645,
S033,2025-12,41.57,36.28,346.17,99.0,56,0.0309,-0.0153
S033,2026-01,44.79,35.39,346.17,99.0,59,0.05,0.0775
S033,2026-02,46.72,35.04,346.17,99.0,58,0.0433,0.043
S033,2026-03,52.82,36.11,346.17,99.0,65,0.0392,0.1306
S033,2026-04,54.43,36.39,346.17,99.0,61,0.0871,0.0304
S033,2026-05,56.6,36.86,346.17,99.0,63,0.0367,0.04
S033,2026-06,60.46,36.32,346.17,99.0,63,,0.0682
S034,2024-07,5.63,8.97,247.38,74.2,393,0.0621,0.081
S034,2024-08,6.39,9.37,244.4,81.9,433,0.0327,0.1339
S034,2024-09,6.56,9.46,241.5,83.3,413,0.0686,0.0265
S034,2024-10,6.98,9.4,239.07,98.7,433,0.0544,0.0641
S034,2024-11,7.17,9.06,237.18,99.0,417,0.057,0.0268
S034,2024-12,7.4,9.17,235.41,99.0,413,0.048,0.0326
S034,2025-01,7.45,8.62,234.24,99.0,394,0.056,0.0067
S034,2025-02,8.43,8.66,234.01,99.0,446,0.0313,0.132
S034,2025-03,9.36,8.59,234.01,99.0,465,0.066,0.1103
S034,2025-04,9.84,8.67,234.01,99.0,472,0.0578,0.0508
S034,2025-05,10.05,8.83,234.01,99.0,462,0.0396,0.0213
S034,2025-06,10.13,9.15,234.01,99.0,469,0.0272,0.008
S034,2025-07,9.86,9.21,234.01,99.0,453,0.048,-0.0269
S034,2025-08,9.87,9.01,234.01,99.0,455,0.0397,0.002
S034,2025-09,9.76,8.52,234.01,99.0,443,0.0433,-0.0118
S034,2025-10,9.57,8.63,234.01,99.0,427,0.0214,-0.0196
S034,2025-11,10.39,8.4,234.01,99.0,459,0.0457,0.0864
S034,2025-12,11.12,8.26,234.01,99.0,468,0.0725,0.0697
S034,2026-01,10.33,8.37,234.01,99.0,427,0.0307,-0.0704
S034,2026-02,11.39,8.26,234.01,99.0,483,0.0092,
S034,2026-03,12.65,8.22,234.01,99.0,509,0.0591,0.1111
S034,2026-04,13.25,8.17,234.01,99.0,523,0.0355,0.0471
S034,2026-05,12.83,8.1,234.01,99.0,505,0.0484,-0.0313
S034,2026-06,12.46,8.16,234.01,99.0,448,0.0547,-0.0288
S035,2024-07,18.98,48.71,0.0,0.0,327,0.0691,-0.027
S035,2024-08,23.23,49.79,0.0,0.0,388,0.0534,0.2235
S035,2024-09,26.98,48.15,0.0,0.0,425,0.0779,0.1619
S035,2024-10,26.93,48.37,0.0,0.0,399,0.0987,-0.0021
S035,2024-11,28.53,50.64,0.0,0.0,415,0.0352,0.0594
S035,2024-12,28.23,50.58,0.0,0.0,391,0.066,-0.0104
S035,2025-01,30.12,49.6,0.0,0.0,412,0.0612,0.0668
S035,2025-02,33.16,47.76,0.0,0.0,420,0.0874,0.101
S035,2025-03,35.63,48.4,0.0,0.0,406,0.1001,0.0746
S035,2025-04,38.22,47.72,0.0,0.0,401,0.0883,
S035,2025-05,41.13,47.32,0.0,0.0,419,0.0743,0.0761
S035,2025-06,50.09,47.54,0.0,99.0,469,0.0744,0.2178
S035,2025-07,51.53,47.28,0.0,99.0,452,0.0621,0.0287
S035,2025-08,60.23,47.16,0.0,99.0,491,0.0788,0.1689
S035,2025-09,68.96,46.82,0.0,99.0,519,0.066,0.145
S035,2025-10,73.84,46.16,0.0,99.0,522,0.1101,0.0707
S035,2025-11,73.86,44.99,0.0,99.0,481,0.0709,0.0003
S035,2025-12,80.31,44.56,0.0,99.0,498,0.082,0.0874
S035,2026-01,81.16,45.31,0.0,99.0,498,0.0618,0.0105
S035,2026-02,95.09,45.07,0.0,99.0,548,0.0571,0.1716
S035,2026-03,107.14,44.91,0.0,99.0,595,0.0949,0.1268
S035,2026-04,110.16,43.67,0.0,99.0,583,0.0803,0.0281
S035,2026-05,112.13,43.57,0.0,99.0,519,0.1038,0.0179
S035,2026-06,122.06,42.97,0.0,99.0,536,0.0789,0.0885
S036,2024-07,8.83,23.01,25.74,1.8,2380,,0.0827
S036,2024-08,11.0,23.46,12.11,0.9,2643,0.0014,0.1136
S036,2024-09,10.41,24.15,0.0,0.0,2670,0.031,0.0579
S036,2024-10,11.05,23.96,0.0,0.0,2854,0.001,0.0621
S036,2024-11,11.61,23.71,0.0,0.0,3077,0.0115,0.0503
S036,2024-12,12.14,23.66,0.0,0.0,3160,0.0185,0.0459
S036,2025-01,13.02,23.62,0.0,0.0,3299,0.0213,0.0725
S036,2025-02,13.74,23.91,0.0,0.0,3472,0.0161,0.0554
S036,2025-03,14.81,24.04,0.0,0.0,3657,0.0309,0.0778
S036,2025-04,15.0,23.38,0.0,0.0,3651,0.04,0.013
S036,2025-05,18.0,23.69,0.0,0.0,3971,0.0165,0.1067
S036,2025-06,16.75,23.1,0.0,0.0,3832,0.0439,0.0089
S036,2025-07,18.95,22.95,0.0,0.0,4264,0.0062,0.131
S036,2025-08,19.56,23.53,0.0,0.0,4621,0.001,0.0324
S036,2025-09,19.9,23.81,0.0,0.0,4639,0.0168,0.0173
S036,2025-10,19.73,23.69,0.0,0.0,4485,0.001,-0.0086
S036,2025-11,21.21,23.32,0.0,0.0,4716,0.0534,0.0749
S036,2025-12,24.81,22.94,0.0,99.0,5209,0.0224,
S036,2026-01,26.07,22.91,0.0,99.0,5402,0.0228,0.0508
S036,2026-02,27.94,21.6,0.0,99.0,5761,0.0248,0.0717
S036,2026-03,32.07,21.69,0.0,99.0,6700,0.0171,0.148
S036,2026-04,29.71,21.41,0.0,99.0,6239,0.0044,-0.0737
S036,2026-05,27.8,21.91,0.0,99.0,5848,0.0147,-0.0642
S036,2026-06,30.05,22.39,0.0,99.0,6388,0.001,0.0811
S037,2024-07,6.21,8.37,183.81,84.9,205,0.0351,0.0909
S037,2024-08,7.0,8.32,182.5,99.0,228,,0.1277
S037,2024-09,7.66,8.46,181.7,99.0,249,,0.0942
S037,2024-10,8.38,8.24,181.7,99.0,279,0.0209,0.0942
S037,2024-11,9.14,8.37,181.7,99.0,318,0.0129,0.0905
S037,2024-12,10.55,8.31,181.7,99.0,361,0.0409,0.1537
S037,2025-01,11.0,8.31,181.7,99.0,402,0.0473,0.1407
S037,2025-02,11.98,8.22,181.7,99.0,403,0.0141,-0.0044
S037,2025-03,12.69,7.94,181.7,99.0,419,,0.0596
S037,2025-04,13.81,7.73,181.7,99.0,455,0.013,0.0878
S037,2025-05,14.71,7.67,181.7,99.0,473,0.0439,0.0653
S037,2025-06,16.93,7.67,181.7,99.0,530,0.0407,0.1509
S037,2025-07,18.28,7.39,181.7,99.0,550,0.0689,0.0798
S037,2025-08,22.29,7.71,181.7,99.0,659,,0.2194
S037,2025-09,27.88,7.68,181.7,99.0,776,0.0519,0.2508
S037,2025-10,30.92,7.95,181.7,99.0,802,0.0728,0.1091
S037,2025-11,33.28,7.75,181.7,99.0,816,0.03,0.0763
S037,2025-12,36.45,7.96,181.7,99.0,879,0.0542,0.095
S037,2026-01,42.44,7.85,181.7,99.0,991,0.0319,0.1645
S037,2026-02,42.32,7.83,181.7,99.0,1008,0.001,-0.0029
S037,2026-03,46.74,7.88,181.7,99.0,1058,,0.1044
S037,2026-04,55.99,7.95,181.7,99.0,1239,0.0319,0.198
S037,2026-05,54.0,7.79,181.7,99.0,1171,,-0.0356
S037,2026-06,56.98,7.57,181.7,99.0,1222,0.0093,0.0551
S038,2024-07,24.09,32.75,1.57,0.2,108,0.1062,-0.0676
S038,2024-08,23.55,32.53,0.0,0.0,93,0.0817,-0.0222
S038,2024-09,25.47,32.73,0.0,0.0,87,0.1237,
S038,2024-10,28.5,33.89,0.0,0.0,87,0.1134,0.1191
S038,2024-11,30.49,33.61,0.0,0.0,87,0.0916,0.0699
S038,2024-12,31.93,34.59,0.0,0.0,82,0.0993,0.0472
S038,2025-01,32.35,33.99,0.0,0.0,77,0.1244,
S038,2025-02,33.24,33.7,0.0,0.0,71,0.0932,0.0277
S038,2025-03,39.57,33.38,0.0,99.0,76,0.0964,0.1903
S038,2025-04,42.8,33.5,0.0,99.0,75,0.0854,0.0818
S038,2025-05,50.55,33.69,0.0,99.0,81,0.1102,
S038,2025-06,59.13,33.16,0.0,99.0,87,0.1002,0.1698
S038,2025-07,54.43,32.72,0.0,99.0,71,0.1291,-0.0794
S038,2025-08,61.69,32.49,0.0,99.0,71,0.0988,0.1332
S038,2025-09,69.88,33.37,0.0,99.0,74,0.1298,0.1328
S038,2025-10,76.31,34.57,0.0,99.0,71,0.1041,0.092
S038,2025-11,86.02,33.5,0.0,99.0,74,0.1115,0.1271
S038,2025-12,93.26,35.19,0.0,99.0,75,0.0688,0.0842
S038,2026-01,98.83,34.42,0.0,99.0,72,,0.0597
S038,2026-02,95.89,34.52,0.0,99.0,64,0.0961,-0.0297
S038,2026-03,106.46,35.1,0.0,99.0,65,0.0999,0.1102
S038,2026-04,121.48,35.58,0.0,99.0,66,0.1453,0.1411
S038,2026-05,145.27,33.99,0.0,99.0,71,0.1101,0.1958
S038,2026-06,152.28,33.61,0.0,99.0,64,0.1161,0.0483
S039,2024-07,8.81,11.53,96.6,35.4,736,0.0075,0.0788
S039,2024-08,9.93,11.58,94.95,57.4,827,0.0354,0.1274
S039,2024-09,10.42,11.41,93.97,95.8,842,0.0384,0.0497
S039,2024-10,11.9,11.46,93.97,99.0,963,,0.1415
S039,2024-11,12.14,11.64,93.97,99.0,1014,0.001,0.02
S039,2024-12,13.27,11.56,93.97,99.0,1086,0.0421,0.0934
S039,2025-01,15.31,11.84,93.97,99.0,1208,0.0339,0.1539
S039,2025-02,15.95,11.78,93.97,99.0,1200,0.0485,0.0416
S039,2025-03,16.77,12.18,93.97,99.0,1229,0.0248,0.0517
S039,2025-04,18.8,12.13,93.97,99.0,1414,0.001,0.1207
S039,2025-05,19.35,12.11,93.97,99.0,1440,0.0255,0.0293
S039,2025-06,18.24,11.99,93.97,99.0,1337,,-0.0573
S039,2025-07,18.51,12.17,93.97,99.0,1344,0.0116,0.0146
S039,2025-08,19.52,12.16,93.97,99.0,1375,0.0469,0.0548
S039,2025-09,20.82,12.36,93.97,99.0,1463,0.0108,0.0666
S039,2025-10,23.61,12.46,93.97,99.0,1603,0.0175,0.1339
S039,2025-11,25.8,12.03,93.97,99.0,1769,0.0226,0.0928
S039,2025-12,28.63,11.5,93.97,99.0,1915,0.0309,0.1099
S039,2026-01,28.57,11.55,93.97,99.0,1878,0.017,-0.0023
S039,2026-02,30.9,11.37,93.97,99.0,1973,0.0288,0.0816
S039,2026-03,32.19,11.56,93.97,99.0,1911,0.0487,0.0418
S039,2026-04,36.02,11.85,93.97,99.0,2066,0.058,0.1189
S039,2026-05,36.4,11.96,93.97,99.0,2074,0.0095,0.0107
S039,2026-06,39.94,11.73,93.97,99.0,2307,0.0039,0.0971
S040,2024-07,27.0,58.31,46.92,1.4,1359,0.1053,0.1636
S040,2024-08,28.39,58.04,17.27,0.6,1425,0.0889,0.1373
S040,2024-09,32.83,56.91,0.0,0.0,1534,0.0766,0.1566
S040,2024-10,38.65,56.73,0.0,0.0,1689,0.0781,0.1772
S040,2024-11,43.5,58.4,0.0,0.0,1835,0.0626,0.1256
S040,2024-12,50.19,57.19,0.0,0.0,1941,0.1166,0.1537
S040,2025-01,54.95,54.9,0.0,99.0,1964,0.0919,0.0949
S040,2025-02,58.44,53.59,0.0,99.0,1825,0.1047,0.0635
S040,2025-03,66.87,53.22,0.0,99.0,1918,0.0972,0.1442
S040,2025-04,76.43,52.27,0.0,99.0,2064,0.0863,0.1429
S040,2025-05,86.7,52.51,0.0,99.0,2195,0.0687,0.1344
S040,2025-06,94.59,52.07,0.0,99.0,2149,0.1145,0.091
S040,2025-07,99.95,52.47,0.0,99.0,1992,0.1142,0.0567
S040,2025-08,124.31,52.75,0.0,99.0,2340,0.108,0.2437
S040,2025-09,147.15,52.48,0.0,99.0,2543,0.1117,0.1837
S040,2025-10,175.23,53.58,0.0,99.0,2927,0.0655,0.1908
S040,2025-11,195.28,53.57,0.0,99.0,3033,0.0898,0.1144
S040,2025-12,237.61,51.94,0.0,99.0,3443,,0.2168
S040,2026-01,282.64,50.98,0.0,99.0,3812,0.0899,0.1895
S040,2026-02,303.03,51.7,0.0,99.0,3784,0.0847,0.0722
S040,2026-03,345.25,52.29,0.0,99.0,4157,0.0681,0.1393
S040,2026-04,418.57,50.64,0.0,99.0,4669,0.0929,0.2123
S040,2026-05,488.6,49.26,0.0,99.0,4786,0.1199,0.1673
S040,2026-06,542.68,49.54,0.0,99.0,4930,0.0736,0.1107
S041,2024-07,12.15,31.72,0.0,0.0,1046,0.0666,-0.0077
S041,2024-08,12.1,32.53,0.0,0.0,968,0.0673,-0.0036
S041,2024-09,12.46,32.66,0.0,0.0,953,0.0486,0.0297
S041,2024-10,12.51,32.61,0.0,0.0,886,0.0868,0.0041
S041,2024-11,13.94,32.67,0.0,0.0,891,,0.1137
S041,2024-12,13.57,33.09,0.0,0.0,763,0.0996,-0.0261
S041,2025-01,13.76,32.76,0.0,0.0,724,0.0752,0.014
S041,2025-02,15.44,32.75,0.0,0.0,742,0.0998,0.122
S041,2025-03,16.87,32.97,0.0,0.0,716,0.1069,0.0926
S041,2025-04,15.97,34.24,0.0,0.0,633,0.0577,-0.0537
S041,2025-05,15.43,35.09,0.0,0.0,588,0.0473,-0.0335
S041,2025-06,15.57,35.89,0.0,0.0,568,0.0611,0.0092
S041,2025-07,14.73,37.6,0.0,0.0,504,0.0675,-0.0542
S041,2025-08,16.84,37.23,0.0,0.0,524,0.1057,0.1436
S041,2025-09,18.1,36.88,0.0,0.0,549,0.0452,0.0748
S041,2025-10,19.42,35.98,0.0,0.0,571,0.0662,0.0726
S041,2025-11,20.77,35.77,0.0,0.0,604,0.0604,0.0698
S041,2025-12,19.24,35.8,0.0,0.0,555,0.043,-0.0735
S041,2026-01,19.77,36.0,0.0,0.0,498,0.1277,0.0273
S041,2026-02,22.74,35.79,0.0,0.0,570,0.0677,0.1502
S041,2026-03,23.11,34.88,0.0,0.0,538,0.078,0.0165
S041,2026-04,24.35,34.85,0.0,0.0,515,0.1166,0.0535
S041,2026-05,23.19,35.01,0.0,0.0,464,0.0563,-0.0475
S041,2026-06,22.36,36.55,0.0,0.0,431,0.0585,-0.036
S042,2024-07,13.91,28.33,44.26,3.1,643,0.001,-0.0254
S042,2024-08,13.53,28.66,29.13,1.9,619,0.0339,-0.0268
S042,2024-09,15.03,29.47,14.69,1.0,683,0.001,0.1106
S042,2024-10,16.57,30.05,1.21,0.1,748,0.0018,0.1025
S042,2024-11,16.73,29.0,0.0,0.0,743,0.001,0.0095
S042,2024-12,17.25,29.07,0.0,0.0,748,0.0239,0.031
S042,2025-01,17.59,29.05,0.0,0.0,783,0.001,0.0196
S042,2025-02,19.8,28.6,0.0,0.0,903,0.0073,0.1258
S042,2025-03,20.62,28.85,0.0,0.0,965,0.0134,0.0413
S042,2025-04,22.23,29.08,0.0,0.0,1013,0.0266,0.0781
S042,2025-05,22.69,29.44,0.0,0.0,1002,0.0178,0.0209
S042,2025-06,26.35,29.93,0.0,0.0,1151,0.016,0.1611
S042,2025-07,27.95,30.15,0.0,0.0,1279,0.001,0.0606
S042,2025-08,27.98,30.06,0.0,0.0,1324,0.0159,0.0013
S042,2025-09,29.2,30.92,0.0,0.0,1338,0.0234,0.0434
S042,2025-10,30.85,30.76,0.0,99.0,1435,0.001,0.0568
S042,2025-11,32.39,31.01,0.0,99.0,1474,0.0191,0.05
S042,2025-12,35.47,30.53,0.0,99.0,1630,0.001,0.0948
S042,2026-01,36.01,30.67,0.0,99.0,1647,0.0552,0.0154
S042,2026-02,37.41,30.07,0.0,99.0,1670,0.0269,0.0388
S042,2026-03,40.11,29.58,0.0,99.0,1746,0.0203,0.0722
S042,2026-04,44.91,29.14,0.0,99.0,1878,0.0285,0.1197
S042,2026-05,49.2,28.49,0.0,99.0,2076,0.0205,0.0955
S042,2026-06,51.01,27.82,0.0,99.0,2085,0.0252,0.0367
S043,2024-07,36.52,105.92,0.0,0.0,379,0.0995,0.0094
S043,2024-08,28.36,104.4,0.0,0.0,259,0.1021,-0.2234
S043,2024-09,27.85,107.05,0.0,0.0,226,0.0759,-0.0179
S043,2024-10,25.08,108.16,0.0,0.0,195,0.0766,-0.0995
S043,2024-11,23.94,107.7,0.0,0.0,174,,-0.0455
S043,2024-12,20.91,107.09,0.0,0.0,139,0.0769,-0.1266
S043,2025-01,24.18,111.23,0.0,0.0,147,0.0629,0.1563
S043,2025-02,24.15,112.29,0.0,0.0,136,0.0608,-0.0011
S043,2025-03,26.97,111.94,0.0,0.0,138,0.0912,0.1166
S043,2025-04,27.02,111.41,0.0,0.0,133,0.0645,0.0019
S043,2025-05,24.55,112.3,0.0,0.0,113,0.0709,-0.0914
S043,2025-06,24.11,114.47,0.0,0.0,108,0.0592,-0.0181
S043,2025-07,24.2,111.66,0.0,0.0,99,0.0916,0.0038
S043,2025-08,21.45,112.62,0.0,0.0,81,0.0981,
S043,2025-09,21.01,113.18,0.0,0.0,76,0.079,-0.0206
S043,2025-10,19.94,112.35,0.0,0.0,66,0.0613,-0.0509
S043,2025-11,20.4,116.17,0.0,0.0,62,0.074,0.0232
S043,2025-12,20.79,117.77,0.0,0.0,60,0.0748,0.0189
S043,2026-01,22.0,117.33,0.0,0.0,52,0.0839,-0.051
S043,2026-02,19.91,114.57,0.0,0.0,46,0.1247,0.0092
S043,2026-03,20.18,116.21,0.0,0.0,44,0.0652,0.0136
S043,2026-04,19.34,117.41,0.0,0.0,39,0.0724,-0.0416
S043,2026-05,16.0,115.7,0.0,0.0,34,0.0507,-0.0674
S043,2026-06,14.89,115.22,0.0,0.0,26,0.0673,-0.1743
S044,2024-07,103.0,142.14,275.68,7.0,1476,0.1314,0.0611
S044,2024-08,106.94,144.59,238.03,6.3,1353,0.1228,0.0383
S044,2024-09,109.85,143.01,204.87,6.2,1200,0.1618,0.0272
S044,2024-10,110.43,144.84,170.46,5.0,1049,0.1284,0.0053
S044,2024-11,105.74,147.01,129.2,3.1,857,,-0.0424
S044,2024-12,111.19,147.23,93.15,2.6,807,0.1238,0.0515
S044,2025-01,101.24,143.0,51.4,1.2,621,0.1376,-0.0895
S044,2025-02,98.33,140.95,8.77,0.2,500,,-0.0288
S044,2025-03,94.1,142.72,0.0,0.0,413,0.1102,-0.043
S044,2025-04,96.18,142.17,0.0,0.0,381,0.1197,0.022
S044,2025-05,89.12,142.1,0.0,0.0,313,0.1198,-0.0734
S044,2025-06,97.86,137.52,0.0,0.0,308,0.14,0.0981
S044,2025-07,93.74,135.09,0.0,0.0,259,0.1461,-0.0422
S044,2025-08,99.62,136.76,0.0,0.0,237,0.1397,0.0628
S044,2025-09,105.68,139.66,0.0,0.0,228,0.115,0.0608
S044,2025-10,110.31,142.82,0.0,0.0,205,0.1362,0.0438
S044,2025-11,104.94,140.66,0.0,0.0,168,0.1367,-0.0486
S044,2025-12,122.07,143.88,0.0,0.0,172,0.1571,0.1632
S044,2026-01,117.45,143.8,0.0,0.0,144,0.134,-0.0378
S044,2026-02,120.12,144.53,0.0,0.0,128,0.1319,0.0227
S044,2026-03,105.72,148.96,0.0,0.0,93,0.1818,-0.1199
S044,2026-04,94.18,152.05,0.0,0.0,68,0.1582,-0.1092
S044,2026-05,97.07,151.42,0.0,0.0,59,0.1683,0.0307
S044,2026-06,89.13,154.21,0.0,0.0,45,0.1589,-0.0818
S045,2024-07,5.26,9.32,52.09,12.8,338,0.0914,0.0708
S045,2024-08,5.39,9.29,48.19,12.4,304,0.1186,0.0245
S045,2024-09,5.12,8.81,44.5,12.0,272,0.0868,-0.0514
S045,2024-10,4.3,8.69,40.12,9.2,190,0.1067,-0.159
S045,2024-11,4.16,8.93,35.34,7.4,160,0.1388,-0.0341
S045,2024-12,3.88,8.8,30.42,6.2,135,0.1008,-0.0673
S045,2025-01,4.48,9.02,25.88,5.7,142,0.0996,0.1554
S045,2025-02,5.59,9.17,22.3,6.2,165,0.0845,0.248
S045,2025-03,5.24,8.78,18.75,5.3,144,0.1042,-0.0634
S045,2025-04,4.59,8.83,14.51,3.4,117,0.0838,-0.1237
S045,2025-05,4.56,8.64,10.43,2.6,106,0.0783,-0.007
S045,2025-06,5.08,8.9,6.6,1.7,112,0.0917,0.1143
S045,2025-07,5.04,8.89,2.75,0.7,101,0.099,-0.0071
S045,2025-08,4.85,8.94,0.0,0.0,86,0.1137,-0.0377
S045,2025-09,4.9,9.07,0.0,0.0,78,0.1112,0.0102
S045,2025-10,4.75,9.15,0.0,0.0,70,0.066,-0.0312
S045,2025-11,3.84,8.89,0.0,0.0,54,0.0614,-0.1909
S045,2025-12,3.87,8.71,0.0,0.0,50,0.1077,0.0079
S045,2026-01,4.06,8.72,0.0,0.0,48,0.1026,0.0475
S045,2026-02,3.93,8.77,0.0,0.0,41,0.0928,-0.0308
S045,2026-03,4.25,9.17,0.0,0.0,42,0.0804,0.0801
S045,2026-04,3.99,9.24,0.0,0.0,34,0.1281,-0.0606
S045,2026-05,4.01,8.96,0.0,0.0,30,0.0846,0.0056
S045,2026-06,4.18,9.15,0.0,0.0,28,0.0935,0.0411
S046,2024-07,14.93,38.67,68.63,2.9,39,0.0468,0.105
S046,2024-08,13.95,37.59,44.99,1.9,34,,-0.0655
S046,2024-09,14.89,37.48,22.4,1.0,34,0.0584,0.067
S046,2024-10,15.22,36.15,1.47,0.1,33,0.0568,0.0224
S046,2024-11,17.41,36.51,0.0,0.0,34,0.1031,0.1439
S046,2024-12,20.08,37.9,0.0,0.0,38,0.0375,0.1531
S046,2025-01,21.16,37.47,0.0,0.0,37,0.0821,0.0538
S046,2025-02,21.25,37.33,0.0,0.0,34,0.0963,0.0045
S046,2025-03,23.08,37.01,0.0,0.0,33,0.0813,0.0862
S046,2025-04,23.51,36.83,0.0,0.0,31,0.0467,0.0186
S046,2025-05,25.1,36.81,0.0,0.0,30,0.0883,
S046,2025-06,26.4,36.21,0.0,0.0,29,0.0863,0.0521
S046,2025-07,28.45,36.87,0.0,0.0,29,0.0729,0.0776
S046,2025-08,29.96,36.0,0.0,0.0,28,0.0772,0.0531
S046,2025-09,35.63,35.65,0.0,0.0,31,0.0851,0.1889
S046,2025-10,34.72,34.19,0.0,99.0,28,0.0872,-0.0254
S046,2025-11,34.88,32.96,0.0,99.0,26,,0.0045
S046,2025-12,35.21,33.26,0.0,99.0,24,0.0712,0.0096
S046,2026-01,38.16,33.6,0.0,99.0,24,0.0655,0.0839
S046,2026-02,41.21,33.79,0.0,99.0,25,0.073,0.0798
S046,2026-03,44.66,33.38,0.0,99.0,25,0.0633,0.0836
S046,2026-04,53.0,32.87,0.0,99.0,26,0.0637,0.0865
S046,2026-05,51.44,33.56,0.0,99.0,24,0.0882,0.0601
S046,2026-06,53.62,34.12,0.0,99.0,24,0.0478,0.0425
S047,2024-07,11.18,27.98,66.69,4.0,111,0.0984,-0.1658
S047,2024-08,10.27,28.91,48.05,2.6,98,0.0275,-0.0819
S047,2024-09,9.21,29.2,28.06,1.4,79,0.0747,-0.1033
S047,2024-10,7.58,29.98,5.66,0.3,56,0.0784,-0.1762
S047,2024-11,7.78,30.27,0.0,0.0,54,0.0316,0.0254
S047,2024-12,8.31,30.53,0.0,0.0,54,0.0524,0.068
S047,2025-01,7.68,29.18,0.0,0.0,49,0.0428,-0.0755
S047,2025-02,7.04,28.44,0.0,0.0,43,0.0561,-0.0826
S047,2025-03,6.63,28.38,0.0,0.0,38,0.0526,-0.0582
S047,2025-04,7.09,29.91,0.0,0.0,41,0.0132,0.0686
S047,2025-05,7.07,30.89,0.0,0.0,38,0.0618,-0.003
S047,2025-06,7.42,30.8,0.0,0.0,39,0.0319,0.0494
S047,2025-07,6.83,31.35,0.0,0.0,32,0.048,-0.0789
S047,2025-08,6.44,31.72,0.0,0.0,27,0.0392,-0.0573
S047,2025-09,7.05,31.98,0.0,0.0,28,0.0562,0.0943
S047,2025-10,7.27,33.31,0.0,0.0,29,0.0327,0.0311
S047,2025-11,7.42,32.9,0.0,0.0,27,0.0916,
S047,2025-12,7.73,32.89,0.0,0.0,27,0.0314,0.0427
S047,2026-01,8.62,32.85,0.0,0.0,29,0.0468,0.1151
S047,2026-02,8.32,33.35,0.0,0.0,26,0.0649,-0.0354
S047,2026-03,8.43,33.96,0.0,0.0,26,0.0393,0.0134
S047,2026-04,7.97,33.67,0.0,0.0,24,0.0168,-0.0551
S047,2026-05,7.36,33.57,0.0,0.0,20,0.0596,-0.0766
S047,2026-06,6.11,33.23,0.0,0.0,15,0.0566,-0.1693
S048,2024-07,7.17,10.44,226.37,69.2,655,0.0923,-0.0031
S048,2024-08,7.57,10.07,223.86,89.3,618,0.1274,0.0549
S048,2024-09,8.05,9.97,221.95,99.0,583,0.1073,0.0641
S048,2024-10,8.61,9.52,221.04,99.0,559,0.0986,0.0698
S048,2024-11,9.04,9.75,220.33,99.0,549,0.1015,0.0498
S048,2024-12,9.95,9.62,220.33,99.0,537,0.097,0.1005
S048,2025-01,9.87,9.86,220.33,99.0,476,0.0774,-0.008
S048,2025-02,11.39,9.94,220.33,99.0,496,,0.154
S048,2025-03,12.0,9.96,220.33,99.0,490,0.0687,0.0503
S048,2025-04,11.28,9.86,220.33,99.0,408,0.1046,-0.0568
S048,2025-05,12.95,9.55,220.33,99.0,434,0.0799,0.1477
S048,2025-06,13.24,9.78,220.33,99.0,415,0.0654,0.0224
S048,2025-07,14.2,9.77,220.33,99.0,404,0.0886,0.0725
S048,2025-08,14.61,9.97,220.33,99.0,392,0.0529,0.0289
S048,2025-09,13.51,10.04,220.33,99.0,321,0.1096,-0.0757
S048,2025-10,13.14,9.82,220.33,99.0,288,0.0791,-0.0271
S048,2025-11,14.29,9.66,220.33,99.0,287,0.0938,0.0879
S048,2025-12,14.13,9.56,220.33,99.0,265,0.0918,-0.0115
S048,2026-01,14.39,9.3,220.33,99.0,239,0.1051,0.0181
S048,2026-02,15.09,9.27,220.33,99.0,231,0.0819,0.0489
S048,2026-03,16.15,8.58,220.33,99.0,220,0.1078,0.0704
S048,2026-04,17.08,8.61,220.33,99.0,211,0.1106,0.0577
S048,2026-05,16.8,8.31,220.33,99.0,184,0.0781,-0.0165
S048,2026-06,16.73,8.24,220.33,99.0,172,0.0713,
S049,2024-07,1.65,4.53,40.14,13.9,74,0.0616,-0.0586
S049,2024-08,1.72,4.65,37.21,12.7,74,0.0329,0.045
S049,2024-09,1.8,4.81,34.2,11.3,74,0.0491,0.0423
S049,2024-10,1.83,4.85,31.19,10.3,70,0.0534,0.0203
S049,2024-11,2.0,4.82,28.37,10.1,73,0.0407,0.0929
S049,2024-12,2.06,4.7,25.72,9.7,74,0.0186,0.0277
S049,2025-01,2.12,4.57,23.28,9.5,69,0.0837,0.0304
S049,2025-02,2.37,4.42,21.23,10.4,74,0.0493,0.1173
